,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
0,TRAIN/UtkataKonasana/Images/UK_10.jpeg,303.4078246,48.80550019,32.79088024,36.61877407,240.979143,119.3806079,273.3664607,85.62162672,95.7687277,105.8420705,254.0395757,308.7711341,154.7637364,210.3500959,0.323560983,0.299782932,-0.103707075,0.999981999,0.33527416,0.285558105,-0.061392382,0.999960542,0.343724906,0.286420912,-0.061666377,0.999931455,0.34906292,0.28740707,-0.061502602,0.99996078,0.314405173,0.285221696,-0.059343342,0.999970198,0.308800399,0.285197586,-0.059742242,0.999961853,0.303454459,0.285187215,-0.05983467,0.999975562,0.356222153,0.297779441,0.131648675,0.999932885,0.297805995,0.295026571,0.141660109,0.999856114,0.337123156,0.317774892,-0.031551637,0.9999578,0.313324451,0.317735791,-0.031922176,0.999946952,0.406985164,0.395540088,0.194108814,0.99998033,0.254606068,0.403865993,0.21506542,0.999951363,0.461824059,0.502016962,0.018601915,0.874584794,0.19419992,0.502433181,0.00393081,0.835439861,0.350257099,0.487513065,-0.321089864,0.846199811,0.297305793,0.485278696,-0.323550761,0.701580465,0.33564949,0.460488528,-0.39004156,0.798192561,0.3095375,0.458315134,-0.39739722,0.584779024,0.3325544,0.451267779,-0.378019869,0.769933999,0.310880512,0.447675049,-0.378142089,0.53230834,0.335070044,0.461253107,-0.320058376,0.604080558,0.308874041,0.458479404,-0.324278504,0.390233517,0.378325641,0.637328327,0.003041246,0.999979138,0.276012033,0.644057035,-0.003485994,0.999977112,0.542945921,0.704918742,-0.305863798,0.942110777,0.117111251,0.706203222,-0.362442493,0.933124244,0.568767369,0.88662231,-0.009888671,0.768848538,0.089133605,0.888975263,-0.078076825,0.815022051,0.552776873,0.921820164,0.010098997,0.545826435,0.10294804,0.923767209,-0.056340218,0.56175971,0.65297395,0.926560283,-0.160030261,0.694409013,0.01440239,0.925485253,-0.225343019,0.711232483
1,TRAIN/UtkataKonasana/Images/UK_11.jpg,89.89685739,267.7484124,84.21760768,86.36575155,258.9312551,101.5648671,274.8630075,85.67786074,163.7193625,93.17983012,264.8669697,311.9495055,112.7057336,244.9344869,0.501364648,0.212864608,-0.187456414,0.999997497,0.507715523,0.193898067,-0.157467902,0.99999249,0.512301326,0.194426298,-0.157632679,0.999987483,0.517445385,0.195298433,-0.157512754,0.999992132,0.493123144,0.192295015,-0.158272013,0.999995232,0.487496167,0.191516489,-0.158577219,0.999993682,0.482841551,0.191029713,-0.158675164,0.999994993,0.521994114,0.200594306,-0.001322403,0.999990344,0.474783897,0.196821749,-0.00528574,0.999985099,0.509308815,0.230117649,-0.126780033,0.99998939,0.49223429,0.229313701,-0.130139649,0.999989748,0.550425828,0.292413563,0.104998887,0.999869823,0.446035653,0.295533538,0.09924446,0.999741018,0.639424443,0.324164569,0.094560146,0.97812289,0.358689994,0.32068184,0.080843143,0.981250584,0.657486439,0.200608045,-0.032551829,0.997615933,0.339299381,0.200058639,-0.027659025,0.99410373,0.669712663,0.166664064,-0.054492012,0.994971514,0.329429477,0.167205691,-0.05251845,0.986555934,0.66050452,0.157928884,-0.067928798,0.994573772,0.339156747,0.1597296,-0.055136062,0.984804273,0.65176785,0.173069894,-0.040185045,0.989524186,0.345778078,0.170761555,-0.033396527,0.97800535,0.530938148,0.537495434,0.003872783,0.999666095,0.465415269,0.538716972,-0.004086951,0.99966085,0.651881576,0.571456075,-0.231683612,0.971250713,0.347619712,0.577189147,-0.257514834,0.965593934,0.654606104,0.779184818,-0.053983543,0.929113209,0.349260211,0.781405151,-0.089604579,0.927726924,0.642221451,0.816146255,-0.04238354,0.847042143,0.361100465,0.814914763,-0.077838555,0.833073616,0.712618232,0.820253313,-0.17208685,0.886814773,0.290449053,0.820596457,-0.205885023,0.85628134
2,TRAIN/UtkataKonasana/Images/UK_12.jpeg,328.089292,37.1150992,16.81459421,15.29282569,255.5102374,116.2252729,261.7643807,96.95364575,61.37895874,92.82098859,260.8362191,303.6900675,144.8391666,210.9637565,0.500000298,0.058803406,-0.176965684,0.999932408,0.511473954,0.034983039,-0.1423015,0.999874949,0.518918335,0.036031127,-0.142636538,0.999790847,0.526567757,0.037217259,-0.142644554,0.999863863,0.491890252,0.03490752,-0.143035948,0.999917388,0.485815555,0.035458624,-0.143403903,0.999896049,0.480306625,0.035223663,-0.143597126,0.999928117,0.534629941,0.049975757,0.026365127,0.999920607,0.469004244,0.050073385,0.023959225,0.999865413,0.51380986,0.084881544,-0.114401594,0.999921441,0.487722546,0.086050868,-0.117595509,0.99990952,0.580966473,0.237439036,0.07451386,0.999945045,0.417657137,0.23588036,0.083573431,0.999855042,0.601230502,0.460962862,-0.142287746,0.87560612,0.391761482,0.452995121,-0.16764541,0.758083761,0.520302534,0.316963315,-0.43423599,0.837325573,0.485783577,0.321688414,-0.446184456,0.825021386,0.510093927,0.269397348,-0.49128136,0.786295354,0.496916324,0.269664168,-0.506245136,0.757887006,0.513375282,0.257683277,-0.470156014,0.740149021,0.493734568,0.259721696,-0.4764781,0.682841182,0.514282107,0.274152189,-0.430182427,0.575628817,0.49367848,0.27609995,-0.441909403,0.563323855,0.54409498,0.605261445,-0.001347632,0.999956965,0.43791014,0.603871584,0.000986247,0.99996078,0.745397985,0.66631484,-0.266138375,0.956048667,0.238021016,0.679854155,-0.273535728,0.923609018,0.756156564,0.959862947,-0.028028306,0.737137854,0.198636889,0.963621736,-0.074644886,0.817177236,0.740829468,0.998066366,-0.011288082,0.621907413,0.21244061,1.002453208,-0.059729498,0.668674111,0.839107633,1.008131742,-0.141812816,0.603381276,0.12978822,1.012721539,-0.200924873,0.648157597
3,TRAIN/UtkataKonasana/Images/UK_13.jpg,89.52518397,272.2038435,90.48789498,94.80502306,251.2627847,107.5254393,277.049718,84.79032324,174.6868211,103.2658867,253.5731051,312.1080242,116.2437041,237.4463226,0.239606425,0.211586356,-0.170774296,0.99999547,0.246303752,0.195121169,-0.142572582,0.999988914,0.249278873,0.195893794,-0.142758563,0.999981642,0.253220648,0.196982026,-0.142651647,0.999989867,0.233229682,0.19173272,-0.143851995,0.999992609,0.227936536,0.190843225,-0.144126043,0.999989629,0.224012539,0.190398514,-0.144198313,0.999992847,0.257250726,0.206830814,-0.007931501,0.99998486,0.216165572,0.200930744,-0.013960953,0.99997139,0.246516079,0.233773544,-0.119617283,0.999986649,0.231727764,0.230966479,-0.123551227,0.99998641,0.290451527,0.314883918,0.06719134,0.999926448,0.17984803,0.312257677,0.063437901,0.999800146,0.37460947,0.333814979,0.028447473,0.972612202,0.098200828,0.316643387,0.007784686,0.967809975,0.384176731,0.196873248,-0.102884039,0.993027031,0.099099293,0.175243706,-0.115323998,0.988704503,0.388680011,0.159891486,-0.127851278,0.985367537,0.092260063,0.132457972,-0.143778309,0.975524366,0.377966404,0.150902152,-0.130712479,0.983314991,0.107606634,0.128198087,-0.140771762,0.97066766,0.369312108,0.167109191,-0.106474057,0.971601367,0.112952329,0.145334214,-0.119374059,0.959217489,0.270187199,0.57539916,0.003767256,0.999933004,0.196585044,0.570457757,-0.004019008,0.999919534,0.387215376,0.655729592,-0.17202422,0.95746541,0.081330121,0.656833351,-0.205688119,0.952202201,0.382775009,0.855282009,0.037987124,0.928698957,0.091724738,0.849726439,0.001854701,0.924634099,0.370766938,0.889804602,0.053499538,0.826574922,0.104624748,0.883955479,0.019033626,0.800935864,0.432302892,0.910777509,-0.057943679,0.88364464,0.042454466,0.910586774,-0.089190364,0.842836618
4,TRAIN/UtkataKonasana/Images/UK_14.jpg,126.5544586,230.0849606,91.71713221,92.31396486,245.6795572,115.6983791,279.0308756,80.3382286,170.3857266,107.3137393,254.776484,312.5249413,109.9027676,254.627885,0.49594301,0.198734403,-0.421367228,0.999994397,0.50287348,0.180078954,-0.397789061,0.999975681,0.50839889,0.181101829,-0.398049951,0.999967933,0.513078392,0.182193875,-0.397983372,0.999976516,0.488857836,0.179368883,-0.398907989,0.999985218,0.483337432,0.180947065,-0.399282396,0.999983668,0.479341984,0.182916552,-0.399434328,0.999986053,0.519154191,0.194866061,-0.258553654,0.999970555,0.472985238,0.198587626,-0.262764901,0.999950051,0.50603199,0.223298132,-0.366918504,0.999970436,0.48852855,0.224856853,-0.37039119,0.99996829,0.561985731,0.32632941,-0.161244422,0.99985218,0.435850382,0.327720046,-0.161523193,0.99966228,0.645187616,0.342204124,-0.185929194,0.993914664,0.351364285,0.347219348,-0.191021189,0.991144717,0.707904637,0.225189716,-0.335766554,0.990370333,0.282787263,0.233281106,-0.32210061,0.981387734,0.719710112,0.191776872,-0.364021182,0.978191912,0.262339771,0.208192348,-0.354406536,0.956349909,0.71391964,0.176281273,-0.394400954,0.979863226,0.266906738,0.190480947,-0.379939616,0.958263159,0.708077192,0.188923389,-0.352647483,0.974388361,0.274552286,0.19991228,-0.339449435,0.954304218,0.538457096,0.607306302,0.002003458,0.999893904,0.462047726,0.607007325,-0.002261902,0.999873757,0.647949576,0.699712873,-0.206695721,0.987742782,0.350027949,0.699322402,-0.204362005,0.976434886,0.644929886,0.910104632,0.01200053,0.937686145,0.347883731,0.907040477,0.024089104,0.934148014,0.632622719,0.946629286,0.027146941,0.874569356,0.358522534,0.941603005,0.042198207,0.850509048,0.698055983,0.963443339,-0.092080273,0.906399846,0.295441389,0.964618385,-0.070245452,0.87243396
5,TRAIN/UtkataKonasana/Images/UK_15.jpeg,92.33730586,274.7390723,90.14998861,90.14998861,230.4037914,129.5747736,260.511654,99.76135575,169.8621961,103.8862549,253.6456272,313.363423,109.125226,248.1102242,0.495388925,0.280042529,-0.32432735,0.99998939,0.50071615,0.260690421,-0.29687503,0.999970794,0.504943728,0.261066288,-0.297104001,0.999951124,0.508504212,0.261702865,-0.297024906,0.999970794,0.489292651,0.260211617,-0.296013534,0.999979496,0.486012548,0.260342419,-0.296341628,0.999972224,0.481895089,0.26024121,-0.296465904,0.99998045,0.513321161,0.268345952,-0.151641712,0.999961257,0.474295527,0.267262071,-0.147405773,0.999929547,0.501701176,0.298558116,-0.26862213,0.999972582,0.489289612,0.297734678,-0.269670755,0.999972224,0.556368947,0.379031092,-0.05699835,0.999857187,0.440589011,0.380796462,-0.062540673,0.999755085,0.640833795,0.393300593,-0.130646139,0.980264068,0.354662031,0.395426065,-0.163487956,0.987923563,0.654769838,0.263211966,-0.299683541,0.988052487,0.350394249,0.258554637,-0.334711552,0.992122829,0.654825926,0.230130553,-0.335085899,0.974692464,0.345160961,0.219467029,-0.378998369,0.976643085,0.645776808,0.223943308,-0.341485023,0.971291661,0.356116503,0.213989049,-0.373550892,0.972347915,0.641639233,0.23744826,-0.305775553,0.951100469,0.360826552,0.228121102,-0.339740366,0.958851993,0.534693778,0.645240724,0.004185524,0.999881029,0.462285817,0.643632174,-0.004379695,0.999884248,0.64435786,0.712328672,-0.198128879,0.978597701,0.34643364,0.719855428,-0.233039781,0.978171289,0.679933786,0.876713037,0.07003092,0.938190162,0.318176508,0.881072164,0.02918168,0.951390266,0.670242667,0.912546754,0.090036571,0.839919031,0.331691682,0.91524148,0.050513282,0.846874952,0.735829353,0.922804654,-0.032321859,0.888814032,0.265502602,0.930598378,-0.069541067,0.886093378
6,TRAIN/UtkataKonasana/Images/UK_16.jpeg,92.1816414,255.6587629,38.80738238,57.33734899,215.5376778,95.14092522,289.1071252,71.17180073,115.8963961,138.1798301,274.6370135,305.5531897,121.2302466,266.1133585,0.299851954,0.205446154,-0.276946634,0.999900341,0.316578865,0.197123706,-0.263169885,0.999755561,0.322206885,0.198840261,-0.263608396,0.999771655,0.327916443,0.200737208,-0.263564527,0.999799311,0.309002638,0.195263684,-0.237504393,0.999814808,0.307593584,0.195400149,-0.238082111,0.999852419,0.305712581,0.19527635,-0.238293037,0.999848366,0.353161573,0.222372144,-0.175730675,0.999878883,0.315243125,0.212561667,-0.055287201,0.999727905,0.303665698,0.23150003,-0.2421882,0.999827623,0.294086397,0.228248209,-0.21071966,0.999788582,0.415710747,0.327947587,-0.152264893,0.999757946,0.264968932,0.348902732,0.093974121,0.999388814,0.495858967,0.413507968,-0.324034899,0.962481678,0.185844928,0.437171638,0.150546342,0.840979874,0.601150513,0.327353537,-0.621022761,0.966560662,0.092312746,0.38674286,0.046706162,0.895826757,0.632956505,0.28673017,-0.682710886,0.956688821,0.066298068,0.365216315,0.0343506,0.849467397,0.629222572,0.27551949,-0.711066782,0.956109047,0.068296999,0.358947039,-0.008471443,0.851979911,0.617307425,0.289694279,-0.641797781,0.937047005,0.080452532,0.365467191,0.02144991,0.855000734,0.429325372,0.568651557,-0.073575027,0.999892116,0.325540215,0.575163603,0.073106803,0.99984467,0.536954522,0.6732198,-0.591049135,0.996903121,0.162680313,0.607621849,-0.170516849,0.946639895,0.575967193,0.912748218,-0.444458753,0.980208993,0.177875161,0.791039169,0.049718834,0.907963276,0.563616276,0.944438517,-0.438687295,0.946880102,0.196528599,0.822645426,0.065053187,0.898279488,0.618543267,0.988784015,-0.63891983,0.963162065,0.10904184,0.823649287,-0.062336344,0.862014234
7,TRAIN/UtkataKonasana/Images/UK_17.jpg,141.1125064,213.1811751,28.54349902,21.65307094,268.6147203,97.59878114,274.7468109,86.34488155,71.58451967,88.11803668,269.6628046,301.8015429,58.36983379,294.2736473,0.498540133,0.136455745,-0.306019276,0.999996305,0.504440725,0.117662579,-0.280558586,0.999987483,0.509809434,0.118449323,-0.280797988,0.999983072,0.513500333,0.118775256,-0.280757725,0.999987125,0.487600744,0.117448367,-0.286611229,0.999993205,0.48150456,0.117885105,-0.28699553,0.999993086,0.475636005,0.118363053,-0.287097454,0.999994397,0.513122439,0.127336293,-0.130165026,0.999987483,0.461700082,0.129162997,-0.157696843,0.99998796,0.505335808,0.160256088,-0.247365817,0.999990344,0.486191422,0.161224157,-0.257430941,0.99999094,0.550133944,0.275349647,-0.033959158,0.99998939,0.409928262,0.266196698,-0.059154171,0.999976039,0.587357283,0.451322496,-0.008001265,0.982942343,0.377531499,0.432417393,-0.047260169,0.949823022,0.674636006,0.537780643,-0.13723743,0.987717092,0.302963614,0.526909173,-0.181481019,0.978373766,0.704783916,0.55169481,-0.161261559,0.981488466,0.277919143,0.540846586,-0.210889071,0.975443244,0.71118927,0.54102391,-0.211001322,0.985128224,0.268395066,0.530543804,-0.263979673,0.97901696,0.698012888,0.533685207,-0.161160141,0.982266366,0.27790758,0.524177194,-0.208258897,0.974737585,0.512931883,0.562606335,0.011254047,0.99998486,0.428587884,0.562864602,-0.011524895,0.999985814,0.683681369,0.603098273,-0.201694027,0.998524845,0.301522017,0.581264138,-0.355774313,0.998187244,0.661364377,0.852089107,-0.020176362,0.994536936,0.295122147,0.848961771,-0.129258841,0.992924333,0.632923901,0.872485459,-0.008601089,0.977359951,0.312849671,0.861112893,-0.109988056,0.949557543,0.692709506,0.958778918,-0.147333741,0.993246436,0.27681458,0.952008843,-0.250423312,0.987337053
8,TRAIN/UtkataKonasana/Images/UK_18.jpeg,307.4605549,49.53314964,30.33553851,31.72765499,251.6943868,103.547939,264.4013258,97.79795663,84.33874022,86.82016988,268.3028438,308.3674854,154.0768915,199.2949825,0.48980549,0.300415903,-0.081251413,0.999937892,0.497273982,0.285413325,-0.038142782,0.999889493,0.503544688,0.287836492,-0.03835357,0.999789417,0.509968638,0.289821386,-0.038220763,0.999887705,0.479622781,0.282007962,-0.041690983,0.999930263,0.473048359,0.283068627,-0.042036705,0.999907732,0.467708498,0.284590423,-0.042158302,0.999949932,0.515836835,0.300642163,0.141014695,0.999793708,0.457098186,0.297835022,0.123719536,0.999750316,0.499054968,0.324744225,-0.017119741,0.999919415,0.477810085,0.323091269,-0.024654035,0.999917626,0.562521279,0.426225215,0.18978031,0.999964476,0.403735191,0.421623349,0.179960191,0.999954462,0.602800786,0.572693408,0.057069197,0.745695889,0.356954336,0.561898649,-0.01865596,0.831070185,0.497635424,0.524320662,-0.196898729,0.691914082,0.462928683,0.522310853,-0.290426075,0.631565869,0.486662865,0.488973677,-0.244004503,0.587201834,0.476815909,0.486868531,-0.346085846,0.439768821,0.487654805,0.476782799,-0.228613928,0.53043741,0.475200236,0.475392699,-0.320066273,0.366069496,0.488221347,0.487381458,-0.192907855,0.356990814,0.472507626,0.485464543,-0.285510749,0.247183144,0.528700829,0.650930405,0.004439994,0.999974728,0.429563344,0.645856321,-0.004893609,0.999977827,0.667851329,0.676972449,-0.323157191,0.911442339,0.28521806,0.679372847,-0.411690235,0.917252004,0.694659472,0.873777568,-0.094739906,0.697380185,0.276334941,0.8931427,-0.174767569,0.781423092,0.676800907,0.909242094,-0.079158455,0.54760319,0.295889854,0.926362157,-0.155452386,0.582535923,0.757393122,0.91758281,-0.240904853,0.629459441,0.210524529,0.940550387,-0.312976658,0.674639642
9,TRAIN/UtkataKonasana/Images/UK_19.jpeg,102.7082044,252.9430344,104.6491336,105.7247457,255.0089153,97.43140797,261.6016462,97.77007975,189.8551453,92.97146513,270.6986944,315,110.4686288,248.1514904,0.506153941,0.318072259,-0.635582924,0.999973059,0.519602537,0.303413928,-0.592602432,0.999927759,0.525512159,0.304831654,-0.59298718,0.99988246,0.533943117,0.30634135,-0.592880189,0.999924302,0.496870726,0.299202889,-0.591493368,0.999955654,0.489128083,0.298630416,-0.592042685,0.99994266,0.483191788,0.298439175,-0.592293978,0.999958515,0.538226724,0.311925113,-0.342111558,0.999923468,0.47094208,0.305641085,-0.336312622,0.999876738,0.517905951,0.338182211,-0.537097037,0.999914527,0.491802692,0.334344238,-0.538954973,0.999922037,0.597042859,0.410394877,-0.161244273,0.999432743,0.401766598,0.410806566,-0.13787289,0.999197304,0.737827003,0.397814363,-0.200732201,0.976806402,0.270117462,0.394988745,-0.158644021,0.98847723,0.757322431,0.260902971,-0.421616882,0.985502839,0.247789979,0.260034382,-0.344192892,0.989152551,0.787133455,0.242804527,-0.473547131,0.972218215,0.217103302,0.240889162,-0.396291941,0.974094987,0.789370596,0.239418224,-0.503618777,0.970114708,0.218559891,0.239248663,-0.417810053,0.972206831,0.77384305,0.245569855,-0.43958649,0.952727973,0.235495344,0.245999441,-0.361704081,0.960570574,0.557697892,0.657622099,-0.005968983,0.999816597,0.439917117,0.661421597,0.005613007,0.999827087,0.763389289,0.700856805,-0.392081439,0.989588857,0.232915252,0.684825301,-0.393016964,0.985467076,0.770597756,0.886907637,0.021754185,0.967125535,0.232381687,0.880410135,-0.020387005,0.970241725,0.749325454,0.917222261,0.05229513,0.930922747,0.252663016,0.914925456,0.00854933,0.928010404,0.858414888,0.936158419,-0.157104492,0.93342787,0.140907794,0.930660665,-0.201956555,0.921150923
