,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
0,TRAIN/ArdhaChandrasana/Images/1.jpg,172.49960436827016,187.48555872328518,94.15630391284407,106.50805907711975,179.45025914393437,187.02157264109516,260.4919269291754,90.09366094288798,180.21674140498368,177.52600100755575,283.0229121306972,287.34211397483523,137.3114645082431,322.8068137449493
0,TRAIN/ArdhaChandrasana/Images/2.jpg,178.72003634825163,196.70875822856414,117.20817651835785,72.17649440462463,169.4677837601171,182.0779415069481,267.7039650629044,105.6124947381308,165.55401168309984,68.38831404220038,173.16264840765328,326.7871683875077,31.961928341608978,224.16349478074582
0,TRAIN/ArdhaChandrasana/Images/3.jpg,175.66207380885425,183.51722117943868,77.65846328076586,111.88198605104478,177.9163924626816,190.89152486510318,257.1444038266168,91.44792624598918,176.24177089227413,187.51245859873242,289.5999035215051,293.2781862415827,135.47985293061322,329.1480136390725
0,TRAIN/ArdhaChandrasana/Images/4.png,164.4121872386372,197.50968542820553,71.33409656762798,112.2538390644768,182.9376087853103,189.31105655851064,247.54544450199268,103.59818220284234,172.92765300627426,170.5004921969057,288.74979607242494,306.0071299118511,119.72299337334601,323.7884367443894
0,TRAIN/ArdhaChandrasana/Images/5.jpeg,162.91691305263723,187.25319461272534,79.83583036415489,107.95077066244106,177.37187454242377,190.00246316564932,241.85363753746907,107.23773780630366,175.2363583092738,167.04182096610307,284.3485262291347,292.98871680208066,123.16109454414459,323.8135398982976
0,TRAIN/ArdhaChandrasana/Images/v1.jpeg,166.20536380878588,196.80869162620687,122.8113667980681,74.67209398122263,184.13918925572622,182.8291758376303,253.6157295586867,116.767274635827,172.81946450227983,63.027156566356254,189.04221403509646,339.2531230976532,40.040551310491615,239.7361176948798
0,TRAIN/ArdhaChandrasana/Images/v10.jpeg,158.81600827422238,190.49456689959135,78.39217187658716,98.2870766997938,184.51398845800128,181.6252573445313,262.0164144646826,87.26939702666336,167.79391706661954,185.49232455712743,290.2615068003689,297.5375713112139,140.9351712309518,331.17444691178076
0,TRAIN/ArdhaChandrasana/Images/v11.jpeg,160.02875104819424,187.3452777511641,145.15486743571702,92.33298230196982,176.7801588674266,180.3965042551331,256.7072938299185,110.09938787932595,207.34987578006988,98.32009239991417,203.16293664176422,306.869897645844,85.31037492732794,244.55566692045676
0,TRAIN/ArdhaChandrasana/Images/v12.jpeg,166.9688425373277,188.7073702715204,103.32453126189074,89.58977469831648,194.70475871978473,183.98591869646253,263.94127943965634,104.44403572449221,171.2926297284796,59.018242909450834,180.35367315924648,288.6049654738023,26.965714432870133,228.20386530431065
0,TRAIN/ArdhaChandrasana/Images/v13.jpeg,172.23483398157467,187.1820757206478,79.94422393893613,117.63493844880898,178.88048103372412,180.09987633029502,245.6922106377971,105.339156187749,184.28589385876646,168.5836490385587,288.85046290475196,315.0,123.99963051807465,321.38481194498087
0,TRAIN/ArdhaChandrasana/Images/v14.jpeg,174.65483973901945,180.57103537311477,123.64961393455192,84.36405930170655,167.0823672425627,183.61553107113198,240.73224116066066,130.91438322002512,179.75824709073189,66.07969036735032,196.87952877551317,319.0444855741811,32.50752442263891,247.2213061869934
0,TRAIN/ArdhaChandrasana/Images/v15.jpeg,172.51004731536756,191.24147876762646,110.6997033711454,78.39358489664288,186.23244240511198,182.64254529406472,260.7958519291935,108.17109593236736,164.73025756588837,63.067854223742565,184.48247105483708,322.3190193755904,33.76999328133624,235.4914770123316
0,TRAIN/ArdhaChandrasana/Images/v16.jpeg,164.5293327083222,187.12501634890182,81.18229257648709,116.56505117707799,171.0975191770135,183.90049374238188,250.92202239155156,97.70828656691135,180.0,185.56974339257425,296.565051177078,290.788994780765,133.44757752982756,328.89151899364833
0,TRAIN/ArdhaChandrasana/Images/v17.jpeg,169.18166054576315,183.91290540451962,81.88508069809345,106.93579735018763,187.5666862547952,183.09405805891714,246.05165114841043,105.57488401507264,179.41203658537077,165.87436289693431,289.9572428575559,300.3892938514591,126.38123829550784,328.35207163308513
0,TRAIN/ArdhaChandrasana/Images/v18.jpeg,168.84091170448562,188.13010235415598,81.96814294596187,100.88552705465874,179.90070065485648,178.79648419069497,257.54313008964624,93.0737596834722,173.08877288097534,170.81221796766695,276.89461395622897,325.01810929267526,122.7352262721076,314.6537407698559
0,TRAIN/ArdhaChandrasana/Images/v19.jpeg,190.704006749278,195.00131846047148,110.4031849024538,77.05349048436305,176.76523781272567,176.65015322925547,249.85845108459725,117.87929870421178,157.20807617123168,65.874108870743,196.0135471783134,316.8476102659946,29.753919911713915,237.6604918717603
0,TRAIN/ArdhaChandrasana/Images/v2.jpeg,169.5085229876684,192.46836914558418,125.29334759066026,77.73754471905788,186.49023272498235,183.01835128155108,243.72684619315865,124.86790550759324,171.90511324037277,54.571201646278126,193.0910832643453,277.6960517220166,32.64756396621338,240.7291864384605
