,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
0,TRAIN/BaddhaKonasana/Images/BK_10.jpeg,186.9112271,174.3907256,4.347456908,1.941486391,344.4155988,17.11617553,309.3290799,46.20183306,44.22277935,76.85513238,274.2190953,309.2154953,10.61965528,4.600095666,0.378744543,0.190722376,-0.696191967,0.999999285,0.397649318,0.171785772,-0.66048038,0.999999523,0.408051461,0.171746343,-0.660938144,0.999999166,0.416827112,0.17243889,-0.660818458,0.999999404,0.364239782,0.171850741,-0.662325799,0.999999762,0.354933292,0.172041714,-0.662822008,0.999999642,0.346015424,0.172792822,-0.662988305,0.999999762,0.433709204,0.179569751,-0.43456915,0.999999166,0.337331206,0.183389097,-0.442221493,0.999999404,0.399203449,0.213170767,-0.607563019,0.999999404,0.362901807,0.211378247,-0.612924516,0.999999523,0.503460407,0.30221802,-0.329039603,0.999995232,0.278833061,0.30959183,-0.361313611,0.999997854,0.488663137,0.457115352,-0.385740429,0.973138988,0.29715848,0.463603348,-0.438241392,0.996259093,0.454124033,0.595519304,-0.652505696,0.986214459,0.328038216,0.597670197,-0.704342663,0.998613119,0.437653959,0.638627589,-0.733973205,0.989010632,0.339081973,0.639674246,-0.798340917,0.998392999,0.421931982,0.628925383,-0.789296269,0.990303576,0.354652494,0.63250798,-0.845155299,0.998622537,0.422111183,0.61259228,-0.678121626,0.98344481,0.355612338,0.615884185,-0.729034364,0.997479737,0.453830749,0.558063686,0.008465828,0.999998331,0.318353146,0.558641791,-0.008895428,0.999999166,0.714820087,0.543099701,-0.283512741,0.998360932,0.04480207,0.566617072,-0.259948492,0.998415828,0.437902808,0.624087214,0.006925147,0.916055143,0.326011628,0.626875162,-0.079839557,0.968890369,0.408154726,0.621119738,0.040121045,0.829748333,0.359528095,0.619335055,-0.05493141,0.89580065,0.386569172,0.645182371,-0.118284479,0.928023219,0.376408428,0.64149189,-0.225902051,0.963508785
1,TRAIN/BaddhaKonasana/Images/BK_11.jpeg,198.2978778,166.4295656,13.67130713,9.293308599,343.1877271,17.41537091,301.4931922,58.50680778,55.24408745,82.18470645,277.9913559,312.7974018,28.04810575,343.3855755,0.292104304,0.247610152,-0.303851724,0.999993563,0.301142663,0.220941842,-0.28219977,0.99999547,0.306419611,0.219991982,-0.282485574,0.999992967,0.31215632,0.219442353,-0.282422513,0.999995708,0.28467679,0.221956313,-0.282966465,0.999996185,0.279766113,0.221871063,-0.283258259,0.99999547,0.274975061,0.221178949,-0.283365309,0.999996781,0.321103334,0.229599833,-0.157665327,0.999996424,0.268788874,0.230870306,-0.161778376,0.999992371,0.302854508,0.272511482,-0.255947322,0.999997377,0.282953799,0.274227977,-0.259118557,0.999996543,0.368391007,0.417198122,-0.124349356,0.999994993,0.222507328,0.420640588,-0.11930652,0.999989152,0.376013756,0.634003818,-0.170298219,0.990110576,0.222922444,0.639295518,-0.184605986,0.979674876,0.351454109,0.818612814,-0.344147861,0.99475503,0.243730843,0.820575714,-0.386250436,0.993945539,0.339961946,0.858965337,-0.393181473,0.995868981,0.254734367,0.863844991,-0.442392737,0.995610535,0.331082731,0.848222673,-0.420962602,0.996302485,0.263165414,0.854999006,-0.470800489,0.996278584,0.332048476,0.83365798,-0.357410103,0.993250251,0.261436462,0.839288652,-0.402423441,0.993503988,0.337540269,0.761984587,0.0015966,0.999996185,0.250551283,0.764134586,-0.001858664,0.999996424,0.482021123,0.776612639,-0.167579934,0.999623895,0.112895101,0.771436036,-0.194607392,0.999386907,0.335598975,0.853057742,-0.003194512,0.975404203,0.253330141,0.85055089,-0.052566212,0.979180276,0.31387037,0.839569092,0.016635828,0.946648598,0.274578393,0.836295187,-0.032561939,0.945491433,0.299931765,0.865150332,-0.067984283,0.974428356,0.280122131,0.86702764,-0.11146453,0.972705364
2,TRAIN/BaddhaKonasana/Images/BK_12.jpg,183.2841764,183.9692635,359.5916297,356.4912805,347.875176,14.06103851,309.0956168,40.44623202,33.81965569,82.06432228,280.8266797,311.2233604,351.8872233,24.07033973,0.502713323,0.242576569,-0.340756416,0.999998927,0.510093927,0.222477853,-0.326337636,0.999999404,0.514684677,0.222948015,-0.326619267,0.999999046,0.51953584,0.223367035,-0.326562941,0.999999404,0.494458795,0.222765654,-0.327991396,0.999999404,0.490397722,0.223927468,-0.328247279,0.999999166,0.485891223,0.225592852,-0.328359634,0.999999404,0.526335359,0.234365225,-0.221479356,0.999999166,0.479774684,0.23985514,-0.228178769,0.999997973,0.51229918,0.266942382,-0.298413813,0.99999845,0.494693786,0.269087881,-0.302085966,0.999997735,0.568216145,0.38196218,-0.187005281,0.999994159,0.445261151,0.383933306,-0.177607819,0.999970675,0.553634405,0.566761613,-0.227498263,0.984734416,0.469450504,0.561733544,-0.229481041,0.937503099,0.538535535,0.705792487,-0.370344162,0.991190076,0.482837617,0.699270189,-0.37383461,0.926359117,0.519692659,0.739857733,-0.413432509,0.993469596,0.492423624,0.737190604,-0.419615924,0.950290322,0.519691348,0.712615728,-0.43811509,0.9942801,0.49444446,0.715481699,-0.440229833,0.956934869,0.523465216,0.700459182,-0.382168949,0.990526319,0.493142307,0.701501191,-0.385728896,0.942379057,0.546245396,0.678257763,-0.00901553,0.999993086,0.475269705,0.677098095,0.008863568,0.999992728,0.687106669,0.679714799,-0.07985656,0.992083907,0.33009392,0.67777276,-0.090643376,0.990640759,0.5346331,0.74025315,-0.008313335,0.764450669,0.481904179,0.74933058,-0.028327329,0.834738553,0.520996392,0.730084062,0.00163306,0.644821823,0.500009477,0.764445662,-0.016424635,0.80403316,0.482623428,0.728582621,-0.057720676,0.791789532,0.502365351,0.763464391,-0.061908338,0.833346725
3,TRAIN/BaddhaKonasana/Images/BK_13.jpg,202.4122489,171.1827412,4.723318587,4.190721008,348.1030786,11.98764626,291.3820866,56.65591155,43.98127377,66.66069144,298.6797521,309.2766354,315.397881,7.001267557,0.496123254,0.196628809,-0.604544878,0.999836802,0.511014044,0.166925967,-0.571630776,0.999894261,0.52149868,0.166837156,-0.572162628,0.999846339,0.530700684,0.16697377,-0.572155416,0.999896765,0.48139146,0.167018652,-0.577722967,0.999896049,0.473154336,0.167246938,-0.578190148,0.999878764,0.463918149,0.167270482,-0.578488171,0.999895096,0.54415822,0.178259552,-0.376856089,0.999913812,0.451525211,0.182178795,-0.402914912,0.999779999,0.514996231,0.235614359,-0.52895695,0.999858499,0.47930941,0.233143911,-0.539432824,0.999786913,0.61297226,0.413926333,-0.330695182,0.999897242,0.377341092,0.410874456,-0.360384464,0.999604046,0.597518086,0.689340711,-0.543955028,0.989615679,0.395457417,0.669770002,-0.558709979,0.94650203,0.532427967,0.877593815,-0.923118055,0.990411282,0.428524464,0.860649109,-0.872870803,0.958552897,0.510196507,0.923452139,-1.024038792,0.995816648,0.438961864,0.917574286,-0.973017514,0.982847571,0.496410906,0.894231737,-1.063693643,0.99612242,0.453460932,0.890498877,-1.003970981,0.984654129,0.500061154,0.876395941,-0.947119832,0.99330163,0.45578593,0.872253776,-0.893938065,0.977668643,0.563812554,0.84869808,0.006084597,0.999954939,0.428399593,0.842697263,-0.00659795,0.999945164,0.795454621,0.763736486,-0.121869922,0.997548878,0.193516463,0.723804891,-0.137858421,0.996268094,0.549725175,0.940847695,-0.123898625,0.975883961,0.421230406,0.926260948,-0.16227065,0.982530057,0.514808416,0.936453342,-0.123164944,0.961558104,0.452137351,0.935530305,-0.159948409,0.970951796,0.468679816,0.950465024,-0.281664431,0.971036553,0.459521621,0.927620828,-0.297825605,0.968666911
4,TRAIN/BaddhaKonasana/Images/BK_14.jpeg,191.4774635,165.5087798,12.08625054,13.91249468,336.2072411,20.58253425,293.3504835,52.70158505,54.44533562,95.65608165,267.273689,324.0902769,18.9018424,353.8800697,0.498996735,0.319655418,-0.796243072,0.999994636,0.509519219,0.292509198,-0.777894914,0.999996662,0.519539356,0.290800512,-0.778347194,0.999994278,0.527281284,0.288416803,-0.778329968,0.999996543,0.485803127,0.291137695,-0.782028854,0.999996662,0.477707565,0.289587528,-0.782480478,0.999995589,0.469670862,0.288037866,-0.782698274,0.999996781,0.53763324,0.279228896,-0.589975059,0.999997735,0.455200821,0.277660489,-0.604246199,0.999994516,0.511437416,0.338644415,-0.715369046,0.999995947,0.485567361,0.338081867,-0.722239435,0.999993205,0.624899924,0.413728207,-0.475266397,0.999995589,0.383970261,0.412044853,-0.504445493,0.999978423,0.628117383,0.613549471,-0.543661773,0.996460378,0.376068473,0.611610711,-0.621362805,0.99469167,0.599040508,0.790726423,-0.767909646,0.994988978,0.412248433,0.785866141,-0.824620306,0.977774024,0.575984836,0.842132211,-0.841679752,0.994948983,0.416121602,0.831842184,-0.900672495,0.9771927,0.56046927,0.830133796,-0.888863027,0.995413363,0.435982853,0.822975814,-0.937239408,0.978991687,0.560799241,0.814448953,-0.790032744,0.991865337,0.437501967,0.805951655,-0.843258321,0.970148385,0.571603656,0.700863719,-0.001229649,0.99999845,0.439370722,0.709778428,0.000863643,0.99999845,0.839339495,0.780964553,-0.267040789,0.999680996,0.142851919,0.785865903,-0.186402604,0.999244213,0.569165051,0.815633178,-0.0238047,0.953222871,0.410620809,0.818476558,0.020647772,0.94310993,0.540702045,0.802437365,0.005840496,0.889082789,0.438581944,0.820062637,0.049934182,0.887349486,0.496967942,0.832080066,-0.100799985,0.934247911,0.429866165,0.849092305,-0.041143589,0.915399134
5,TRAIN/BaddhaKonasana/Images/BK_15.jpg,242.7142964,166.6137885,17.17941163,19.91103725,345.0518315,13.54606188,312.7688254,19.74333338,62.83658124,95.79748293,285.8207152,308.7770371,317.2311746,255.9637565,0.389053196,0.136447489,-0.174939528,0.999927998,0.409453213,0.1115297,-0.16382809,0.999928236,0.417023629,0.114418633,-0.164216653,0.99989748,0.423903823,0.118593693,-0.164142027,0.99994421,0.394031197,0.110041678,-0.147872627,0.999944329,0.390635937,0.110782385,-0.148321748,0.999943137,0.38766098,0.111231685,-0.148466021,0.99996376,0.446677476,0.149409473,-0.091388933,0.999961972,0.39779377,0.132614374,-0.022396097,0.999924779,0.404415458,0.177283585,-0.14682211,0.999982476,0.385165334,0.168017507,-0.129816592,0.999977112,0.505412757,0.393278599,-0.132024303,0.999986172,0.33641091,0.387173861,0.005645393,0.99996984,0.537179708,0.66930747,-0.173513204,0.971859276,0.30519858,0.628582895,-0.059515849,0.75198245,0.415071458,0.827761829,-0.295604646,0.93759501,0.306060344,0.801310718,-0.29712823,0.859512508,0.386386216,0.878605247,-0.342421025,0.940740883,0.311262846,0.865831375,-0.35303691,0.902804852,0.367694527,0.848229587,-0.35393849,0.941413581,0.313956171,0.849193513,-0.384123385,0.916741967,0.375454634,0.824530602,-0.297826827,0.908382177,0.316302001,0.823292911,-0.315820038,0.886491835,0.477126479,0.827262759,-0.014534944,0.999985814,0.369345307,0.827844143,0.014149442,0.999985814,0.654636741,0.893615544,-0.2922979,0.98610872,0.192981377,0.782685161,-0.249545395,0.960764825,0.423263848,0.91206485,-0.050395228,0.253115565,0.370177656,0.903626859,-0.043295022,0.293143004,0.411972731,0.888189137,-0.014923987,0.29481867,0.396462023,0.892767251,-0.009344617,0.274255425,0.327647686,0.883985043,-0.063631669,0.348963648,0.453721136,0.958970129,-0.050704382,0.336595684
6,TRAIN/BaddhaKonasana/Images/BK_16.jpg,196.9754995,157.0204372,11.30993247,10.50082685,343.9371413,15.90888198,306.7345802,54.83857511,53.42313846,77.38067771,281.0130427,310.6395124,37.30394828,359.0917284,0.351295292,0.232692435,-0.408881903,0.999993086,0.362784117,0.210333407,-0.382728487,0.999994874,0.370239973,0.211640537,-0.383134991,0.999992132,0.377376258,0.212613523,-0.383064449,0.999995112,0.340310603,0.207759202,-0.38367638,0.999995708,0.333526582,0.20713383,-0.384060353,0.999995112,0.326269835,0.207075715,-0.384228408,0.999996185,0.387856901,0.224150002,-0.226443201,0.999996066,0.317382663,0.220554486,-0.231045291,0.99999249,0.364206821,0.259338081,-0.348415911,0.999996662,0.338157058,0.259375155,-0.352293432,0.999995351,0.456785917,0.40425843,-0.188736632,0.999992847,0.258663654,0.398145229,-0.183402315,0.999979615,0.456804693,0.607049584,-0.250536352,0.994718134,0.252571136,0.608176351,-0.276016802,0.988498747,0.420726627,0.765168667,-0.469414979,0.996527493,0.298113137,0.761725187,-0.529887199,0.994871736,0.4184919,0.807367682,-0.535374105,0.997472703,0.297944814,0.800842762,-0.604734719,0.996841311,0.392250746,0.797261059,-0.572866857,0.997740149,0.318355739,0.794040322,-0.638611615,0.997297943,0.387823194,0.785806358,-0.487236947,0.99616915,0.322676361,0.781006932,-0.549383044,0.995623767,0.407438636,0.737996519,-0.003145565,0.999994636,0.296649903,0.735531032,0.002868086,0.999994636,0.625329196,0.730638802,-0.167848885,0.999180377,0.081503659,0.724309206,-0.216485009,0.999084473,0.401584268,0.824660718,-0.07305935,0.969590962,0.302330375,0.821622133,-0.123947322,0.978296399,0.375132382,0.813465536,-0.059120789,0.942629933,0.329143703,0.804914713,-0.105906218,0.956783712,0.353450179,0.826028526,-0.165648982,0.973152757,0.345389634,0.82566911,-0.196999326,0.975673318
7,TRAIN/BaddhaKonasana/Images/BK_17.jpg,178.3291955,178.0141137,2.568154645,1.323661086,342.5011154,17.6871131,303.6041797,51.39856268,39.15854106,76.88130891,281.9325382,306.0290388,16.78343929,1.797089058,0.500162601,0.395451456,-0.321331739,0.999837756,0.510585546,0.378778279,-0.305254787,0.99983418,0.516461551,0.379665017,-0.305565447,0.999744952,0.521983504,0.381002724,-0.305497795,0.999808252,0.489750564,0.378886133,-0.304440796,0.999884844,0.483422369,0.379062623,-0.304776937,0.999884844,0.478050143,0.379430592,-0.304949015,0.999918938,0.531282723,0.389340907,-0.203766152,0.999686122,0.473190337,0.38705194,-0.202804133,0.999803841,0.510884941,0.413062215,-0.281864285,0.999587238,0.487373799,0.413943738,-0.283587992,0.999677539,0.567578852,0.487387568,-0.179691777,0.999833822,0.437971354,0.487553,-0.186104774,0.99986887,0.556253493,0.609805465,-0.21045126,0.85379827,0.449724972,0.620910048,-0.227430001,0.928953111,0.549698591,0.719993234,-0.293438524,0.623998523,0.462683767,0.726664066,-0.327097028,0.936193228,0.545260847,0.753133953,-0.323184788,0.707106352,0.460650265,0.761300564,-0.366567254,0.934468627,0.530229449,0.754505336,-0.350343317,0.727728009,0.477737129,0.763329744,-0.394214898,0.944761872,0.529520869,0.740953803,-0.304443479,0.688483477,0.47943902,0.749468327,-0.3414056,0.930230677,0.541272402,0.678232968,0.011500604,0.999976993,0.45992738,0.682230055,-0.011658771,0.999984145,0.689447701,0.664924324,-0.042058297,0.943218946,0.317453325,0.668223202,-0.187489778,0.961818218,0.53634125,0.728875399,0.007503831,0.847179949,0.461616129,0.730329275,-0.065202437,0.812790096,0.512409866,0.722160697,0.016088219,0.845850587,0.482498825,0.721016467,-0.045633961,0.757964075,0.509086728,0.774043143,-0.051448833,0.887550116,0.492823303,0.776500523,-0.101336762,0.827518106
8,TRAIN/BaddhaKonasana/Images/BK_18.jpg,201.5226001,158.7997384,11.06118246,9.608086188,328.7967165,21.99463071,296.6415318,57.48581304,50.5062475,88.98084117,279.9262455,330.580316,353.1839653,17.4319326,0.503122985,0.347895563,-0.468245625,0.999999523,0.515632868,0.315092176,-0.456140012,0.999999762,0.525774002,0.311877877,-0.456399322,0.999999523,0.533628464,0.307160378,-0.456384838,0.999999642,0.489890963,0.315059066,-0.454979002,0.999999762,0.482610971,0.313051254,-0.45529443,0.999999642,0.476570487,0.310410589,-0.455487281,0.999999762,0.546071291,0.292437851,-0.331549406,0.999999762,0.466525614,0.29646194,-0.323767096,0.999999642,0.520829499,0.371007383,-0.41423896,0.999999404,0.491154939,0.373611361,-0.413855195,0.999999166,0.617078483,0.43903932,-0.265677571,0.99999845,0.4138439,0.443685859,-0.255826622,0.999993086,0.617472112,0.671109021,-0.309178948,0.999928951,0.42161575,0.685787678,-0.31791079,0.999469936,0.571772814,0.845204771,-0.441777885,0.999962687,0.47134164,0.850103617,-0.449771404,0.999810398,0.561716318,0.907234251,-0.489844322,0.999969721,0.473301351,0.903952777,-0.498588413,0.999881148,0.544916272,0.898563087,-0.520375073,0.999972582,0.489178866,0.891921759,-0.523130119,0.999896288,0.543476105,0.880759299,-0.454695016,0.999955535,0.493405819,0.874259114,-0.461946517,0.999855518,0.574358046,0.765499592,-0.009964965,0.99999845,0.463164747,0.776814401,0.009601564,0.99999845,0.73080039,0.808006108,-0.14651677,0.99996388,0.247510865,0.791542828,-0.078642786,0.999963164,0.578834593,0.894891202,-0.140954927,0.999004304,0.45236963,0.898797631,-0.138781771,0.999486566,0.552394092,0.898430645,-0.13588421,0.99721539,0.486867815,0.921713591,-0.138237104,0.998684824,0.515425324,0.910929263,-0.207678765,0.999112427,0.48516047,0.904689729,-0.203253865,0.999265134
9,TRAIN/BaddhaKonasana/Images/BK_19.jpeg,218.8925139,140.0598688,17.46645182,20.1316398,340.1239519,20.29397373,320.7470331,35.26301173,66.50518233,76.06142474,280.7535485,311.4677054,104.9314172,288.9704078,0.524521053,0.356338114,-0.296387017,0.999981642,0.531628966,0.335945874,-0.277473271,0.999987125,0.535728574,0.335707158,-0.277685761,0.99998045,0.539944351,0.335282385,-0.277639657,0.999987721,0.517266929,0.334088117,-0.280418158,0.999989748,0.512854338,0.333445549,-0.280678272,0.999988914,0.508184612,0.332900316,-0.280786276,0.999991775,0.540095329,0.336586773,-0.152482793,0.999987721,0.499260157,0.337668836,-0.164615646,0.999976158,0.530763328,0.37256375,-0.245749518,0.999989033,0.51491487,0.369704694,-0.250936717,0.999984384,0.580451846,0.444842398,-0.093101338,0.99998951,0.455415517,0.450619459,-0.10235662,0.999968886,0.593287885,0.592856526,-0.130648226,0.98708123,0.439604104,0.591814101,-0.156979546,0.987168312,0.556437135,0.688496709,-0.306695491,0.997106373,0.475827962,0.692498147,-0.33790338,0.997798622,0.542871654,0.709174097,-0.351628989,0.99859041,0.494117051,0.715212524,-0.387366027,0.998918533,0.534020543,0.69856739,-0.373779118,0.998674035,0.500941992,0.700029373,-0.406142324,0.998981297,0.535788119,0.692514181,-0.317311227,0.997252762,0.496364743,0.691932797,-0.348535448,0.99797982,0.555235624,0.68592906,-0.004549595,0.999988198,0.481983989,0.68385464,0.004266546,0.999988794,0.682734013,0.671780348,-0.164395824,0.999543369,0.343203992,0.679637969,-0.178214327,0.999599278,0.539792299,0.7693156,-0.127726749,0.994841397,0.488286912,0.767281771,-0.138874143,0.994870186,0.521859169,0.760797143,-0.123391353,0.98851496,0.505430281,0.76076901,-0.131376728,0.99009788,0.514965892,0.759831846,-0.230061412,0.994899929,0.512318969,0.766500652,-0.223138005,0.993061125
