,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
0,0.6172741055488586,0.4150596559047699,-0.17339587211608887,0.9999969005584717,0.6166688799858093,0.39970752596855164,-0.15845371782779694,0.9999932050704956,0.6157705783843994,0.39852747321128845,-0.15875540673732758,0.999994158744812,0.614973783493042,0.3975788950920105,-0.15871769189834595,0.9999929666519165,0.615897536277771,0.399560809135437,-0.19284288585186005,0.9999972581863403,0.6143868565559387,0.3980265259742737,-0.193121999502182,0.9999979734420776,0.6125849485397339,0.39631712436676025,-0.19325894117355347,0.9999973773956299,0.6046872138977051,0.39489179849624634,-0.0852692499756813,0.9999971389770508,0.598051905632019,0.3908002972602844,-0.2403288185596466,0.9999977350234985,0.609028160572052,0.4246690571308136,-0.1417037695646286,0.9999908208847046,0.6086999177932739,0.42425620555877686,-0.18886135518550873,0.9999946355819702,0.5755646228790283,0.4524351954460144,-0.016922684386372566,0.9999967813491821,0.5429450273513794,0.4178648591041565,-0.261031836271286,0.9999942779541016,0.629214882850647,0.37494033575057983,-0.005011810455471277,0.9178008437156677,0.4681296646595001,0.38988006114959717,-0.26980340480804443,0.9985781908035278,0.6615590453147888,0.2956244945526123,-0.10639789700508118,0.9650899171829224,0.3987298309803009,0.3683607876300812,-0.2512236535549164,0.9939389228820801,0.6679688096046448,0.2700880765914917,-0.12382011860609055,0.9614909887313843,0.3903714418411255,0.3509523868560791,-0.27078670263290405,0.9858437776565552,0.6654982566833496,0.2629850506782532,-0.14367073774337769,0.9573315382003784,0.38511931896209717,0.35467594861984253,-0.2890223264694214,0.9854897260665894,0.6620187163352966,0.2699589133262634,-0.11883381009101868,0.9498090147972107,0.38893720507621765,0.3632810711860657,-0.2589079737663269,0.9863218069076538,0.4640370011329651,0.584477424621582,0.08465947955846786,0.9999990463256836,0.45102182030677795,0.5489716529846191,-0.08505096286535263,0.9999966621398926,0.47531700134277344,0.737201988697052,0.17785321176052094,0.999984860420227,0.35495033860206604,0.5220103859901428,-0.13762380182743073,0.9999619722366333,0.4700867831707001,0.906639039516449,0.19665272533893585,0.9999977350234985,0.39476343989372253,0.36674654483795166,0.004084143787622452,0.9994906187057495,0.4599076807498932,0.9344942569732666,0.18978098034858704,0.99998939037323,0.4069494307041168,0.3663516044616699,0.019875263795256615,0.9988555908203125,0.5115990042686462,0.925865650177002,0.13323329389095306,0.9999796152114868,0.3961825668811798,0.2900162637233734,0.014944905415177345,0.9985513091087341
1,0.3581086993217468,0.22016772627830505,-0.26322221755981445,0.9999933242797852,0.36768871545791626,0.20420721173286438,-0.2654538154602051,0.9999687671661377,0.3714205026626587,0.20481610298156738,-0.26597386598587036,0.9999786615371704,0.3752593994140625,0.20515534281730652,-0.26605817675590515,0.9999712705612183,0.36542946100234985,0.20528644323349,-0.23075024783611298,0.9999743700027466,0.3670608401298523,0.20692327618598938,-0.2311355173587799,0.9999874830245972,0.3681817650794983,0.20855075120925903,-0.2311733365058899,0.9999816417694092,0.40258675813674927,0.21309253573417664,-0.25569266080856323,0.9999895095825195,0.3875882625579834,0.2176472544670105,-0.09404344856739044,0.9999737739562988,0.36980167031288147,0.2412993609905243,-0.2582777440547943,0.9999834299087524,0.3660956621170044,0.24465124309062958,-0.21435190737247467,0.999982476234436,0.4802948236465454,0.260185569524765,-0.3041739761829376,0.9999847412109375,0.3848719000816345,0.33770957589149475,0.03528954088687897,0.9999924898147583,0.5664140582084656,0.17094463109970093,-0.41399750113487244,0.9918583035469055,0.2714120149612427,0.3214845061302185,0.011568883433938026,0.9434694051742554,0.6457911133766174,0.09635844826698303,-0.5687997341156006,0.9871698617935181,0.17778152227401733,0.3019903302192688,-0.16039179265499115,0.9984762072563171,0.6620610356330872,0.06331068277359009,-0.6138603687286377,0.9860382676124573,0.15087351202964783,0.30171048641204834,-0.1875055432319641,0.9986080527305603,0.665936291217804,0.060960497707128525,-0.640760600566864,0.9865878224372864,0.14851266145706177,0.2948249578475952,-0.22384198009967804,0.9986421465873718,0.6595929265022278,0.07538372278213501,-0.5844410061836243,0.984784722328186,0.15886470675468445,0.2932432293891907,-0.18765529990196228,0.9988561868667603,0.617845356464386,0.43449264764785767,-0.10597696900367737,0.9999502897262573,0.5918576121330261,0.5096383094787598,0.10540755838155746,0.9999867677688599,0.7402268052101135,0.2875288724899292,-0.21189096570014954,0.9939530491828918,0.5889838933944702,0.720842719078064,0.11170601099729538,0.9952449202537537,0.6718695163726807,0.0828637182712555,0.013940971344709396,0.9173577427864075,0.5717225074768066,0.9423025846481323,0.13855409622192383,0.9961860775947571,0.6560057401657104,0.07623782753944397,0.033355843275785446,0.9427958130836487,0.590722382068634,0.9771217107772827,0.1359904408454895,0.9936508536338806,0.6701380610466003,0.008734136819839478,0.0009005478350445628,0.9453555941581726,0.5028245449066162,0.9794847965240479,0.04999414086341858,0.991731584072113
2,0.35916322469711304,0.3435927629470825,-0.24644914269447327,0.9999716281890869,0.3628879189491272,0.3254689574241638,-0.2522977888584137,0.9999076128005981,0.36515453457832336,0.3239452540874481,-0.25274738669395447,0.9999316930770874,0.3671402335166931,0.32280004024505615,-0.25281205773353577,0.999927282333374,0.36196187138557434,0.3275900185108185,-0.22710058093070984,0.999906063079834,0.3634563088417053,0.327688992023468,-0.22745390236377716,0.9999479055404663,0.3646872341632843,0.32779577374458313,-0.22751730680465698,0.999927282333374,0.3885045647621155,0.32040321826934814,-0.25304388999938965,0.9999687671661377,0.3805590271949768,0.32850921154022217,-0.13585200905799866,0.9998778104782104,0.3705308437347412,0.355413556098938,-0.24409565329551697,0.999909520149231,0.36895042657852173,0.3574514389038086,-0.2122376561164856,0.999882698059082,0.4631485342979431,0.33482739329338074,-0.27348607778549194,0.999974250793457,0.39216434955596924,0.42071279883384705,-0.0554998554289341,0.9999756813049316,0.5331391096115112,0.2545132637023926,-0.3470836877822876,0.902454137802124,0.3133434057235718,0.4212942123413086,-0.11054205894470215,0.7109780311584473,0.5997389554977417,0.18424397706985474,-0.4293973445892334,0.8213682770729065,0.24664761126041412,0.35136789083480835,-0.23328155279159546,0.9720921516418457,0.6115540862083435,0.16013401746749878,-0.45843029022216797,0.8419888019561768,0.2383793294429779,0.31910213828086853,-0.2567824125289917,0.9775746464729309,0.6152384281158447,0.15818411111831665,-0.4776676893234253,0.8410694599151611,0.24107660353183746,0.3095720410346985,-0.2672733664512634,0.9770808219909668,0.6119064092636108,0.17219525575637817,-0.4395718574523926,0.8218027949333191,0.24635939300060272,0.31978440284729004,-0.24605505168437958,0.9779742956161499,0.5863826274871826,0.4415447413921356,-0.0671975314617157,0.9999234676361084,0.5605510473251343,0.5202854871749878,0.06671684980392456,0.999970555305481,0.6875650882720947,0.3233564496040344,-0.1673068255186081,0.9510193467140198,0.5630484819412231,0.7142305374145508,0.10519667714834213,0.9331624507904053,0.6134620904922485,0.17547081410884857,-0.05752968788146973,0.7035743594169617,0.5498201251029968,0.8975265622138977,0.09952302277088165,0.9713329076766968,0.6037510633468628,0.17937585711479187,-0.04741558060050011,0.886330246925354,0.5603707432746887,0.933208703994751,0.09642026573419571,0.9674853682518005,0.5859963297843933,0.09481742978096008,-0.061605412513017654,0.8178195953369141,0.4988071918487549,0.9419769048690796,0.05571383237838745,0.9517813920974731
3,0.6456501483917236,0.303730845451355,-0.3109862804412842,0.9999226331710815,0.6441174149513245,0.28649821877479553,-0.2848328948020935,0.9997963309288025,0.642544150352478,0.2862181067466736,-0.285366415977478,0.9997448325157166,0.6409294009208679,0.2860465943813324,-0.2853277027606964,0.9997895359992981,0.6414008140563965,0.28315967321395874,-0.33339616656303406,0.9999241828918457,0.6375292539596558,0.2804037928581238,-0.3340506851673126,0.999925971031189,0.6326501369476318,0.27773088216781616,-0.33439651131629944,0.9999490976333618,0.6104382276535034,0.27898216247558594,-0.15205104649066925,0.9998705387115479,0.6006368398666382,0.2690896987915039,-0.3728158473968506,0.9999269247055054,0.6257714033126831,0.31896883249282837,-0.25559133291244507,0.9998595714569092,0.6225172281265259,0.31407320499420166,-0.3234815001487732,0.9999243021011353,0.5679762363433838,0.38235512375831604,-0.07512978464365005,0.999980092048645,0.4622679352760315,0.2737693190574646,-0.3785264790058136,0.999982476234436,0.701943039894104,0.3376680016517639,-0.07750137150287628,0.8445996642112732,0.3633866310119629,0.16975170373916626,-0.4386320114135742,0.9765748381614685,0.8247358798980713,0.273148775100708,-0.2459801882505417,0.8451236486434937,0.2710454761981964,0.077362060546875,-0.5470243096351624,0.9420661330223083,0.8633915781974792,0.2667907774448395,-0.28090110421180725,0.8359475135803223,0.24863006174564362,0.05938148498535156,-0.5995323061943054,0.9003844261169434,0.868374228477478,0.26804378628730774,-0.3225652873516083,0.8339771032333374,0.2468854784965515,0.05721759796142578,-0.6447688341140747,0.8972330689430237,0.8516172766685486,0.26893365383148193,-0.2716047167778015,0.8165532946586609,0.25381213426589966,0.06527414917945862,-0.5721921324729919,0.886773407459259,0.2837904691696167,0.49537938833236694,0.0977158322930336,0.9999984502792358,0.2612982988357544,0.40788742899894714,-0.09809409081935883,0.9999958276748657,0.269306480884552,0.7058435678482056,0.29874730110168457,0.9994914531707764,0.08796331286430359,0.26595258712768555,-0.2044961005449295,0.9985382556915283,0.31210365891456604,0.9036803245544434,0.4980637729167938,0.9996787309646606,0.20816832780838013,0.10338261723518372,0.23792360723018646,0.9742185473442078,0.289579302072525,0.9350686073303223,0.5058509707450867,0.9983446598052979,0.23841087520122528,0.11314216256141663,0.28558802604675293,0.9430223107337952,0.40299898386001587,0.950613260269165,0.38999781012535095,0.9986281394958496,0.25641757249832153,0.030619919300079346,0.26166048645973206,0.942588210105896
4,0.6259965300559998,0.24362143874168396,-0.36437857151031494,0.9999752044677734,0.6108362674713135,0.23196735978126526,-0.33625131845474243,0.9999372959136963,0.6080885529518127,0.233023539185524,-0.33679479360580444,0.9999406337738037,0.6054916977882385,0.23416019976139069,-0.336757630109787,0.9999426603317261,0.6090934872627258,0.23113945126533508,-0.3930698335170746,0.9999707937240601,0.6053347587585449,0.2316945493221283,-0.39366650581359863,0.999977707862854,0.6017506122589111,0.23234590888023376,-0.39403897523880005,0.9999755620956421,0.5842911005020142,0.2438894808292389,-0.19571137428283691,0.9999783039093018,0.5785614252090454,0.24202501773834229,-0.45385798811912537,0.9999728202819824,0.6196082830429077,0.26301321387290955,-0.306525856256485,0.9999591112136841,0.6176656484603882,0.26099610328674316,-0.3851369619369507,0.9999681711196899,0.5900163054466248,0.3192650079727173,-0.06313733756542206,0.9999948740005493,0.4895230233669281,0.3012154698371887,-0.49051201343536377,0.9999862909317017,0.7032779455184937,0.2696564197540283,0.012849118560552597,0.9230765104293823,0.36302614212036133,0.2390371561050415,-0.5993392467498779,0.9977267384529114,0.8022361993789673,0.2075665295124054,-0.08875242620706558,0.9836872220039368,0.2458862066268921,0.19442933797836304,-0.7202850580215454,0.994889497756958,0.8304239511489868,0.19237473607063293,-0.09876462817192078,0.9761586785316467,0.21783186495304108,0.1722184121608734,-0.7721193432807922,0.9880257248878479,0.8310976028442383,0.18619832396507263,-0.15088611841201782,0.9783414602279663,0.21108540892601013,0.1731920838356018,-0.8054463267326355,0.9879524111747742,0.8213046193122864,0.18981680274009705,-0.11631911247968674,0.979278564453125,0.2217714786529541,0.18279239535331726,-0.7402205467224121,0.9848436713218689,0.40657225251197815,0.5133165121078491,0.14413857460021973,0.9999972581863403,0.37848830223083496,0.45941534638404846,-0.14459966123104095,0.9999909400939941,0.3807256817817688,0.6662859916687012,0.4191073477268219,0.9997223019599915,0.19136588275432587,0.41700631380081177,-0.14578571915626526,0.9998282194137573,0.38884639739990234,0.825302243232727,0.526241660118103,0.9999480247497559,0.22620660066604614,0.2160397469997406,0.05475503206253052,0.9984174966812134,0.3650306165218353,0.8566317558288574,0.5241007208824158,0.9998348951339722,0.2438369244337082,0.2047908455133438,0.0764649361371994,0.9947606921195984,0.4629903733730316,0.8613072633743286,0.4268684983253479,0.9998117089271545,0.19079028069972992,0.13488367199897766,0.045957911759614944,0.9968292117118835
5,0.5026888847351074,0.29279521107673645,-0.2585085332393646,0.9999963045120239,0.49765336513519287,0.27986353635787964,-0.2390127331018448,0.9999895095825195,0.49712368845939636,0.2808646559715271,-0.23933593928813934,0.9999902248382568,0.4966340661048889,0.2821709215641022,-0.23928098380565643,0.9999890327453613,0.49481579661369324,0.2781859040260315,-0.2737027704715729,0.9999954700469971,0.49215009808540344,0.2778974175453186,-0.27410292625427246,0.9999969005584717,0.48946917057037354,0.27792686223983765,-0.27432119846343994,0.9999963045120239,0.48243096470832825,0.2892664670944214,-0.1408957839012146,0.9999949932098389,0.47280555963516235,0.2840092182159424,-0.2978711426258087,0.999996542930603,0.49782586097717285,0.3093496263027191,-0.21842867136001587,0.9999881982803345,0.49460938572883606,0.3073274493217468,-0.2664831280708313,0.9999924898147583,0.4828537404537201,0.38045263290405273,-0.04618733748793602,0.9999963045120239,0.41751721501350403,0.32985541224479675,-0.3157345950603485,0.9999963045120239,0.561394214630127,0.33676308393478394,-0.006985858548432589,0.942256510257721,0.328203022480011,0.3018774688243866,-0.3696349859237671,0.9990056157112122,0.6263959407806396,0.27413874864578247,-0.09955767542123795,0.9850608706474304,0.24895283579826355,0.27272582054138184,-0.4386496841907501,0.9985370635986328,0.6429259777069092,0.26138556003570557,-0.11125056445598602,0.9784790873527527,0.2339802086353302,0.254682332277298,-0.47156888246536255,0.9962621331214905,0.6459683775901794,0.2585388422012329,-0.1454288363456726,0.9795265793800354,0.2299468219280243,0.2504008114337921,-0.49591830372810364,0.996342122554779,0.6401529908180237,0.2619943618774414,-0.11852859705686569,0.9810815453529358,0.23714150488376617,0.2603375315666199,-0.45178475975990295,0.9957805871963501,0.3556038737297058,0.535976767539978,0.08519243448972702,0.9999994039535522,0.33568814396858215,0.4843476116657257,-0.08557172864675522,0.9999977350234985,0.33601027727127075,0.7265685200691223,0.20146408677101135,0.9999892711639404,0.20910745859146118,0.4649626612663269,-0.16449305415153503,0.9999480247497559,0.34125715494155884,0.9085807800292969,0.26191553473472595,0.9999983310699463,0.23172184824943542,0.27597832679748535,0.02202809788286686,0.999417781829834,0.3302363157272339,0.9321297407150269,0.2588822841644287,0.9999898672103882,0.24444513022899628,0.26922494173049927,0.04262763634324074,0.9982349872589111,0.3889331519603729,0.9417941570281982,0.18898539245128632,0.9999881982803345,0.22108390927314758,0.2078460156917572,0.030189288780093193,0.9989468455314636
6,0.6059120297431946,0.20271064341068268,-0.4113375246524811,1.0,0.5983393788337708,0.18399934470653534,-0.38931161165237427,0.9999998807907104,0.5966113209724426,0.18414556980133057,-0.38964203000068665,0.9999998807907104,0.5948169827461243,0.18443098664283752,-0.3895508050918579,0.9999998807907104,0.5967648029327393,0.1839926838874817,-0.42941197752952576,1.0,0.5934575200080872,0.18478849530220032,-0.429893434047699,1.0,0.5900636315345764,0.18583714962005615,-0.4300619661808014,1.0,0.5742164850234985,0.19021430611610413,-0.26217493414878845,1.0,0.5670353770256042,0.19307124614715576,-0.44382444024086,1.0,0.5993461608886719,0.22807666659355164,-0.3597680926322937,0.9999998807907104,0.5960578918457031,0.22801834344863892,-0.4146430194377899,0.9999998807907104,0.581595778465271,0.32643553614616394,-0.12863962352275848,0.9999995231628418,0.4982028901576996,0.2618880867958069,-0.44225597381591797,0.999998927116394,0.6889016628265381,0.3418477773666382,-0.08185280859470367,0.9949459433555603,0.4068243205547333,0.16535881161689758,-0.5523121356964111,0.9998682737350464,0.7826438546180725,0.3227924704551697,-0.17895223200321198,0.9982345104217529,0.3163030445575714,0.08506941795349121,-0.6906437873840332,0.9995881915092468,0.8105953931808472,0.31967201828956604,-0.18780362606048584,0.996605396270752,0.2966466546058655,0.07552239298820496,-0.7386742830276489,0.9987925291061401,0.8123836517333984,0.3062821328639984,-0.2393413782119751,0.9969898462295532,0.29317256808280945,0.07601189613342285,-0.7669730186462402,0.9988922476768494,0.802470326423645,0.3051777780056,-0.20590022206306458,0.9970542192459106,0.3005118668079376,0.07925784587860107,-0.7089636325836182,0.9988314509391785,0.4166642725467682,0.5053790211677551,0.09427101165056229,0.9999998807907104,0.4021320641040802,0.4447976052761078,-0.09453082829713821,0.9999992847442627,0.3901500701904297,0.7128537893295288,0.13988624513149261,0.999997615814209,0.2728269696235657,0.32358473539352417,-0.19171540439128876,0.9999887943267822,0.4081265926361084,0.9329802393913269,0.19896438717842102,0.9999995231628418,0.29335182905197144,0.13230013847351074,0.010024326853454113,0.9998621940612793,0.39791542291641235,0.9645801782608032,0.19605381786823273,0.9999967813491821,0.30630922317504883,0.11404237896203995,0.03237514942884445,0.9995705485343933,0.47259366512298584,0.9701998233795166,0.09542717784643173,0.9999984502792358,0.28833597898483276,0.05246305093169212,0.01330484077334404,0.9998201727867126
7,0.24267978966236115,0.40198999643325806,-0.2396754026412964,0.9999864101409912,0.2459307312965393,0.3850659430027008,-0.24509039521217346,0.9999716281890869,0.24834568798542023,0.3831714689731598,-0.24557197093963623,0.999974250793457,0.25085505843162537,0.3815140724182129,-0.24565382301807404,0.9999798536300659,0.24345235526561737,0.3874361515045166,-0.21572980284690857,0.9999685287475586,0.24377626180648804,0.3874080777168274,-0.21612904965877533,0.9999756813049316,0.2439325600862503,0.3875088393688202,-0.2161642163991928,0.9999732971191406,0.27148371934890747,0.37717369198799133,-0.2346310019493103,0.9999840259552002,0.25977110862731934,0.3860236406326294,-0.0990317314863205,0.999897837638855,0.2546142339706421,0.41151323914527893,-0.23168504238128662,0.9999557733535767,0.25045880675315857,0.4137797951698303,-0.19499769806861877,0.9999375343322754,0.3430679142475128,0.4074181020259857,-0.2595941424369812,0.9999837875366211,0.27120131254196167,0.46246370673179626,0.017152410000562668,0.9999808073043823,0.42027273774147034,0.33515119552612305,-0.29933419823646545,0.8884092569351196,0.1934623420238495,0.41371506452560425,-0.01576743833720684,0.5680153369903564,0.46706312894821167,0.25102487206459045,-0.34709540009498596,0.8722352385520935,0.15738970041275024,0.30352601408958435,-0.16656513512134552,0.9354842305183411,0.47898411750793457,0.2325977087020874,-0.3776361644268036,0.8648584485054016,0.14911693334579468,0.27170178294181824,-0.19763518869876862,0.9478479623794556,0.4778684973716736,0.22393128275871277,-0.39994144439697266,0.8659775257110596,0.1534372866153717,0.26747310161590576,-0.21222199499607086,0.9463517069816589,0.4730982780456543,0.2328605204820633,-0.3570789694786072,0.8330410718917847,0.16044005751609802,0.2765413820743561,-0.18254975974559784,0.9400956630706787,0.4637986123561859,0.5289163589477539,-0.0967390313744545,0.9999465942382812,0.45453494787216187,0.5769537687301636,0.09622713923454285,0.9999773502349854,0.5732031464576721,0.4077412188053131,-0.211806520819664,0.9609139561653137,0.4708603620529175,0.7554587125778198,0.1680818349123001,0.9254109859466553,0.502536952495575,0.2657204270362854,-0.10187023878097534,0.710713267326355,0.4472671151161194,0.9207621812820435,0.2262725532054901,0.9628076553344727,0.484774112701416,0.2658625543117523,-0.09392854571342468,0.8674888610839844,0.460257887840271,0.9485403299331665,0.22766196727752686,0.9586291313171387,0.4767261743545532,0.20176711678504944,-0.1403830647468567,0.8632553815841675,0.3871457576751709,0.9562678337097168,0.16348795592784882,0.9494156837463379
8,0.6835870742797852,0.2887611389160156,-0.33365920186042786,1.0,0.6770423650741577,0.27203458547592163,-0.3176552653312683,1.0,0.6756981611251831,0.2714276611804962,-0.3179165720939636,1.0,0.6743364930152893,0.27093231678009033,-0.3178277015686035,0.9999998807907104,0.6755828857421875,0.27184584736824036,-0.35486555099487305,1.0,0.6733540296554565,0.2711561918258667,-0.35522013902664185,1.0,0.6710273027420044,0.270704448223114,-0.35532864928245544,1.0,0.6590446829795837,0.27710574865341187,-0.2196507751941681,1.0,0.6539353728294373,0.27659058570861816,-0.38920772075653076,1.0,0.678573727607727,0.3058774471282959,-0.29229462146759033,0.9999998807907104,0.6770288944244385,0.3041374683380127,-0.3433116376399994,0.9999998807907104,0.6619257926940918,0.3685515224933624,-0.1078275591135025,0.9999996423721313,0.6016610264778137,0.3187945485115051,-0.3839395046234131,0.9999992847442627,0.7496510744094849,0.369563490152359,-0.04943765327334404,0.9762932062149048,0.5280482172966003,0.2628519535064697,-0.43793347477912903,0.9995948672294617,0.8221034407615662,0.34750819206237793,-0.12458133697509766,0.9900891780853271,0.4575408697128296,0.22265027463436127,-0.5055766105651855,0.9988916516304016,0.8408231735229492,0.3450120687484741,-0.12986262142658234,0.9837830662727356,0.4405834674835205,0.21187430620193481,-0.5381589531898499,0.9970963001251221,0.8457055687904358,0.3394201397895813,-0.1734304428100586,0.9856424927711487,0.43725258111953735,0.21088893711566925,-0.5632829070091248,0.9971983432769775,0.8388290405273438,0.33912932872772217,-0.1469133198261261,0.9877060055732727,0.444199800491333,0.21531932055950165,-0.519489586353302,0.9963555335998535,0.5408678650856018,0.5097475647926331,0.07663121819496155,0.9999998807907104,0.5263784527778625,0.4687834680080414,-0.07684236764907837,0.9999995231628418,0.5229312777519226,0.689557671546936,0.11103091388940811,0.9999939203262329,0.39978259801864624,0.42217326164245605,-0.13111427426338196,0.9999408721923828,0.5304783582687378,0.868117094039917,0.1300468146800995,0.9999984502792358,0.43580031394958496,0.24559137225151062,0.05861319974064827,0.998637855052948,0.5198275446891785,0.8979133367538452,0.1243089884519577,0.9999924898147583,0.44771045446395874,0.24386471509933472,0.07956071197986603,0.9972310662269592,0.5812397003173828,0.9113579988479614,0.04428095370531082,0.9999953508377075,0.43453657627105713,0.1835479736328125,0.07632925361394882,0.998761773109436
9,0.6281535625457764,0.23859956860542297,-0.24353639781475067,0.9999669790267944,0.6244455575942993,0.2202291041612625,-0.2278558611869812,0.999910831451416,0.6236295700073242,0.2197648584842682,-0.22816453874111176,0.9998736381530762,0.6228127479553223,0.21940407156944275,-0.2280907779932022,0.9999126195907593,0.6223747730255127,0.21936629712581635,-0.24936333298683167,0.999958872795105,0.6199641227722168,0.21929016709327698,-0.24969640374183655,0.9999579191207886,0.6165726184844971,0.2198820859193802,-0.249854177236557,0.9999716281890869,0.6080199480056763,0.22522199153900146,-0.1478564292192459,0.9999020099639893,0.5970300436019897,0.22518830001354218,-0.24364440143108368,0.9999063014984131,0.6228309869766235,0.2565801441669464,-0.21047553420066833,0.9999023675918579,0.6192352771759033,0.25574520230293274,-0.2404899001121521,0.999929666519165,0.6115412712097168,0.333779513835907,-0.09151741117238998,0.9999890327453613,0.5407223701477051,0.2891261577606201,-0.22254499793052673,0.9999505281448364,0.6780503988265991,0.27570950984954834,-0.09227609634399414,0.8244665861129761,0.46753156185150146,0.25642427802085876,-0.25311005115509033,0.8215224146842957,0.7057209610939026,0.1710725724697113,-0.21076104044914246,0.8206433653831482,0.40162742137908936,0.18501539528369904,-0.33474448323249817,0.7395862936973572,0.7056018710136414,0.13672170042991638,-0.23786984384059906,0.7829173803329468,0.38977259397506714,0.1676805019378662,-0.36649537086486816,0.6384937167167664,0.7008017301559448,0.13036787509918213,-0.257567435503006,0.7896537780761719,0.3893371820449829,0.1608036458492279,-0.3926723599433899,0.6366204619407654,0.6978118419647217,0.14342772960662842,-0.2231355756521225,0.7718194127082825,0.3941200077533722,0.16880151629447937,-0.34930819272994995,0.5827881097793579,0.49871769547462463,0.5219401121139526,0.04397045075893402,0.999997615814209,0.4784713685512543,0.45406538248062134,-0.044260185211896896,0.9999892711639404,0.5093401670455933,0.7191047668457031,0.09103292226791382,0.9977668523788452,0.3811942934989929,0.3582109808921814,-0.07203682512044907,0.9591600894927979,0.5087423920631409,0.8993326425552368,0.1629272699356079,0.9986950755119324,0.3855121433734894,0.184843972325325,0.1309857815504074,0.838305652141571,0.4968954920768738,0.9299107789993286,0.16278742253780365,0.9947524070739746,0.39086928963661194,0.17510011792182922,0.15063516795635223,0.7482391595840454,0.5524419546127319,0.9452224969863892,0.054451655596494675,0.9961252808570862,0.38838812708854675,0.11428174376487732,0.10629914700984955,0.8127050995826721
