,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
0,TRAIN/UtkataKonasana/Images/UK_10.jpeg,303.4078245897089,48.80550018911147,32.79088024150377,36.61877407317544,240.97914296941585,119.38060786128923,273.3664606634298,85.62162671637,95.76872769598036,105.84207049798445,254.03957569823805,308.77113411045843,154.76373635309642,210.35009589418704
0,TRAIN/UtkataKonasana/Images/UK_11.jpg,89.89685739402093,267.74841238998374,84.21760767763595,86.36575154705271,258.93125507030396,101.56486711339814,274.8630075331172,85.67786073953728,163.71936251466394,93.17983011986423,264.8669697230571,311.9495055058586,112.70573363397699,244.93448693325433
0,TRAIN/UtkataKonasana/Images/UK_12.jpeg,328.089292021153,37.11509919959533,16.814594210931556,15.292825693015846,255.51023740611555,116.22527292441715,261.7643806757905,96.95364575041097,61.378958744735044,92.8209885935155,260.83621911400184,303.69006752597977,144.83916659584497,210.96375653207352
0,TRAIN/UtkataKonasana/Images/UK_13.jpg,89.52518396775743,272.20384345147465,90.48789498045836,94.80502305771832,251.2627846603284,107.52543926607451,277.0497180290762,84.79032324293684,174.68682107159435,103.26588667693204,253.57310507468537,312.10802415217665,116.24370410497386,237.4463225827695
0,TRAIN/UtkataKonasana/Images/UK_14.jpg,126.55445860331467,230.08496060472183,91.71713221372373,92.31396486439087,245.6795571901662,115.69837907934907,279.03087563152155,80.3382286016182,170.3857265574885,107.31373933475217,254.7764840402973,312.524941330035,109.90276758877201,254.62788501132547
0,TRAIN/UtkataKonasana/Images/UK_15.jpeg,92.33730585912382,274.73907231851297,90.14998860898747,90.14998860898747,230.40379136024976,129.5747736315797,260.51165397263765,99.76135574612361,169.8621961469149,103.88625485893901,253.64562722723244,313.36342295838324,109.1252260207871,248.11022420283334
0,TRAIN/UtkataKonasana/Images/UK_16.jpeg,92.18164140355148,255.658762867922,38.80738237595242,57.33734898824109,215.53767779197437,95.14092521882725,289.1071251964957,71.17180073369192,115.89639614696449,138.17983011986425,274.6370134696334,305.55318968930675,121.23024660813192,266.1133584844224
0,TRAIN/UtkataKonasana/Images/UK_17.jpg,141.11250643244523,213.18117505638605,28.543499016134064,21.65307094172441,268.6147202780167,97.59878114424059,274.74681089234554,86.34488154905115,71.58451967089654,88.11803668301069,269.6628046020943,301.80154286348437,58.36983378723898,294.2736472745435
0,TRAIN/UtkataKonasana/Images/UK_18.jpeg,307.4605548604907,49.53314964366681,30.335538511588897,31.72765499300352,251.6943868028008,103.54793898800051,264.4013257875117,97.79795662840907,84.33874022340437,86.82016988013578,268.3028438103997,308.3674853848616,154.07689147892657,199.29498253170456
0,TRAIN/UtkataKonasana/Images/UK_19.jpeg,102.70820440274753,252.94303442338293,104.64913364225231,105.7247457227474,255.0089152782013,97.4314079711725,261.60164616282617,97.77007975268444,189.8551452797327,92.97146512849528,270.6986943829835,315.0,110.46862884105703,248.15149036024755
0,TRAIN/UtkataKonasana/Images/UK_2.jpeg,82.09324055912674,271.5028367607592,85.91181128537907,92.14789840084364,261.1758613238315,99.95967550081306,272.8921328557775,86.10757075032444,169.6425082578732,98.52911360791963,265.4104961796647,303.17821720464985,119.28486337989752,243.1460151877256
0,TRAIN/UtkataKonasana/Images/UK_20.png,96.8338560339992,264.1845715352752,70.90304957134734,68.07869484886066,249.25255673981476,104.74962573384313,267.4464182109523,92.6641280366026,138.65845004397835,98.13010235415598,266.9819137846206,314.41261580123125,101.17465511549017,257.7653681416616
0,TRAIN/UtkataKonasana/Images/UK_21.jpeg,210.0237754958844,148.76604305244945,6.540188238146811,5.335105740655737,253.27398620892305,103.2405199151872,262.51004731536756,96.37499543315002,50.23848563070354,94.7187239648413,263.8844964337146,319.0764044994026,217.05844745311813,161.565051177078
0,TRAIN/UtkataKonasana/Images/UK_22.jpg,170.06122415733873,194.7739166053587,20.9553307866127,21.102668922438184,227.96492272252135,123.46812864369217,265.7818383493209,92.4889945080942,69.60850280451449,109.44003482817621,257.9189334780885,345.72452711011994,48.58844938547497,313.21018317597134
0,TRAIN/UtkataKonasana/Images/UK_23.jpg,102.75335658880505,261.0286597166447,93.52766682225564,91.34432651910664,198.423056797457,160.976192563296,296.90771881772235,64.21278759939095,172.73406932651685,136.45442893874215,215.97749229708998,308.7905450387217,122.37072378417797,229.6659516483834
0,TRAIN/UtkataKonasana/Images/UK_24.jpeg,304.3577897532945,57.488085768948515,39.14687101110716,38.503201671582815,259.5669999825846,101.47124841936817,268.5613320019766,90.51395290730783,96.51980175165698,100.87551103111251,259.4356821050027,352.8749836510982,157.20999004217168,203.69138728290022
0,TRAIN/UtkataKonasana/Images/UK_25.jpeg,92.56104352896038,265.16559369373675,94.1375935841441,99.01932243138168,252.65478512936753,100.06068979532296,273.0257635609229,85.99748934835574,177.70938995736148,99.36844608310584,268.069412558833,314.95189272372045,117.2430760878293,244.5787652580638
0,TRAIN/UtkataKonasana/Images/UK_26.jpeg,49.35862904105119,322.62203577105254,40.629593513058836,44.61174799825753,303.6068291639401,56.88006741582293,286.4715298155554,76.19066932399232,98.130102354156,82.30139453491536,274.69261785204986,313.3153156821037,107.75635034065408,245.5413389109965
0,TRAIN/UtkataKonasana/Images/UK_28.jpg,97.64902775349252,268.66976791625984,50.99149737508332,48.2612129912335,244.74577810438066,110.6922265921187,271.59520160122514,88.34679057119452,110.322986343838,105.92744677338737,259.6457750208678,307.1367537710792,96.00111974112896,264.8360650729442
0,TRAIN/UtkataKonasana/Images/UK_29.jpg,113.99225777145472,254.37583928990927,167.445645331643,162.12012905645278,253.72613066530437,106.82431668216016,272.14090877272344,87.55606789636057,285.2721089688654,103.65606078356338,253.62120917103815,314.9274785670913,149.9267343142152,211.38812764344007
0,TRAIN/UtkataKonasana/Images/UK_3.png,87.97430562187733,273.89370755509714,88.09293025468607,85.04972776570825,246.28313673430992,113.7448787046295,268.8542371618249,90.50960594726143,166.67546873810923,104.3956416608597,255.1455445527344,308.6598082540901,112.0156887581562,248.7938858782039
0,TRAIN/UtkataKonasana/Images/UK_30.jpg,102.9504684114466,260.2724214485984,105.13408850810076,104.6973192795119,279.9917578937454,99.34467190209969,291.5261961525589,67.4209666243978,190.53450800650398,96.80988690343783,256.53479190518834,301.65934775139556,133.6464170675107,226.30634963970667
0,TRAIN/UtkataKonasana/Images/UK_31.jpeg,99.46232220802561,261.55680907082336,96.89855199656061,90.23041073989074,244.49717159942006,119.67443230512494,274.06120333903687,86.35700718503456,174.2045691758836,102.57175001290635,250.21379301870448,307.6185136562982,112.26579597955426,241.88411704160896
0,TRAIN/UtkataKonasana/Images/UK_32.png,197.49725125435276,166.58865701739887,208.36856227238636,199.29733081562935,86.33784474386677,268.7536242008432,92.54037720804465,268.3579899741452,91.0722557042749,274.789260572755,88.1770704850742,44.762522306924204,230.96772887216287,130.699166742053
0,TRAIN/UtkataKonasana/Images/UK_33.jpg,166.55655254960843,185.71059313749964,165.9907164305187,173.93720642759624,256.4992737099871,105.15941314700275,266.92164563595935,93.06058829511394,293.56539587058194,100.84785255339669,260.99710620381285,316.0809241866607,134.27963838404747,225.77309013426174
0,TRAIN/UtkataKonasana/Images/UK_34.jpg,306.127999519701,50.43485860921159,34.91334415610354,37.49040529367796,235.3443646866193,131.3313968501657,277.00856208378525,82.18371302109422,93.97586595032503,109.64054270003597,246.4442962261131,310.924735125856,159.0160889460323,204.91466953247144
0,TRAIN/UtkataKonasana/Images/UK_35.jpg,85.3968615017486,275.6528617679519,85.27553272013215,87.18536466236456,244.2285910324694,117.54135618286264,277.2077408240005,82.58886078791036,164.58073233442488,108.35879588566557,253.64371127667258,311.9769473006761,119.21206330920717,243.30166409642683
0,TRAIN/UtkataKonasana/Images/UK_36.jpeg,282.34919770340446,45.0,317.52611691161957,14.931417178137554,269.1756571791549,76.15930450834438,258.3873941790381,100.87544101921142,27.34987578006987,86.50831530097953,293.0615195322936,288.5143058075142,178.7609714841265,219.3183514316537
0,TRAIN/UtkataKonasana/Images/UK_37.jpg,96.06670561524307,262.3848941462022,88.05799897059242,84.00207287768062,262.5828189595461,115.267310500339,292.2926097218811,68.35530545799247,163.84136614557931,101.60924289127064,242.176977663239,313.3997280598162,118.74744033527641,234.63870267511982
0,TRAIN/UtkataKonasana/Images/UK_38.jpg,87.70411609651758,278.36075902554177,77.63167412050659,77.36844108562147,222.71142110253803,120.63587312219107,283.4304264515804,78.28805404107104,151.22123854148273,115.99487600440311,244.16665527256058,313.2045044634635,112.83937097289028,238.70827085097588
0,TRAIN/UtkataKonasana/Images/UK_39.jpg,147.75861183712905,213.28589544618265,93.52964244898747,98.77175288563188,229.60517716414117,133.44123405636844,251.76548537024928,105.80038904151364,177.0934627946904,104.14169468153833,263.54236465383224,308.2702540433202,91.68557951640717,274.48404985203206
0,TRAIN/UtkataKonasana/Images/UK_4.jpg,232.22664420706639,125.99404022943364,274.57741993017913,271.17862870474204,115.96108951921079,247.3171960179603,82.36968261405508,277.9289297862543,196.70821505820643,252.8738481924785,99.85063542830372,53.74452616480893,254.4868306521714,101.96421166226767
0,TRAIN/UtkataKonasana/Images/UK_40.jpeg,322.12066177317536,32.59935011740996,12.529174530926278,31.262165894477025,257.6530034463439,93.97396287202913,265.2896679208997,93.427544693426,72.76309805803382,95.2680667703232,270.60972186046143,309.18056239311426,157.45248194283624,216.07524507444506
0,TRAIN/UtkataKonasana/Images/UK_41.png,112.65650688261852,258.93422419942283,112.34292873398117,100.42071239679456,276.2619570424414,161.35594342114737,295.86405898862097,60.904901702189356,195.51614550542325,98.76860582581482,215.46912170203132,278.130102354156,142.40384823391798,216.80558408145308
